"User ID";"Age Group";"Gender";"Country";"Device Type";"Subscription Plan";"Preferred Watch Time";"Top Watched Language";"Average Daily Watch Minutes";"Number of Titles Watched";"Average Episode Length (minutes)";"Account Age (Months)";"Days Since Last Login";"Average Completion Rate (%)";"Number of Rewatches";"Preferred Genre (Target Variable)"
3449;"18-24";"Non-binary";"Canada";"Mobile";"Standard";"Evening";"Hindi";181;121;41;35;14;88.70832625884456;3;"Comedy"
3673;"13-17";"Male";"Canada";"TV";"Standard";"Morning";"Japanese";110;73;33;33;10;86.66741401278213;6;"Comedy"
2406;"18-24";"Female";"Canada";"Mobile";"Premium";"Afternoon";"English";246;29;37;38;19;76.482007853171;6;"Comedy"
2252;"13-17";"Female";"USA";"Laptop";"Basic";"Morning";"Spanish";104;61;43;61;22;93.01463803542956;6;"Comedy"
3061;"13-17";"Non-binary";"Germany";"Laptop";"Premium";"Afternoon";"Spanish";238;138;54;65;16;85.62549294043569;3;"Comedy"
3907;"18-24";"Female";"UK";"TV";"Premium";"Night";"German";187;135;50;45;10;91.22310238175108;4;"Comedy"
2515;"18-24";"Non-binary";"UK";"Mobile";"Basic";"Morning";"German";113;22;38;57;27;73.93695461661287;9;"Comedy"
2813;"13-17";"Male";"Germany";"Tablet";"Basic";"Afternoon";"German";193;92;46;17;20;72.3952807705645;6;"Comedy"
2530;"13-17";"Female";"Australia";"TV";"Standard";"Morning";"Hindi";249;84;44;36;6;79.92314091509603;3;"Comedy"
3036;"18-24";"Male";"USA";"Tablet";"Standard";"Afternoon";"Spanish";147;43;42;22;17;95.04971191069515;9;"Comedy"
2469;"18-24";"Female";"Germany";"Tablet";"Basic";"Afternoon";"Hindi";67;47;34;51;15;81.45222237280116;6;"Comedy"
2843;"18-24";"Female";"Canada";"Mobile";"Standard";"Evening";"Japanese";164;39;50;45;20;87.92421426750826;5;"Comedy"
2833;"13-17";"Non-binary";"Australia";"TV";"Standard";"Afternoon";"English";81;104;51;43;10;94.68447717440583;3;"Comedy"
2427;"13-17";"Male";"Canada";"Laptop";"Premium";"Evening";"Japanese";222;59;53;24;21;77.34443988273108;3;"Comedy"
3188;"13-17";"Female";"Germany";"Laptop";"Premium";"Night";"German";239;102;26;67;27;83.38451292881298;4;"Comedy"
2331;"13-17";"Male";"USA";"Mobile";"Basic";"Morning";"Hindi";122;108;39;33;26;87.15555199692041;4;"Comedy"
2652;"13-17";"Male";"USA";"Mobile";"Basic";"Morning";"Spanish";193;96;48;32;19;86.05876980574659;6;"Comedy"
3068;"18-24";"Non-binary";"UK";"TV";"Standard";"Evening";"Spanish";154;102;33;23;18;70.19191125010315;7;"Comedy"
2863;"18-24";"Non-binary";"UK";"Tablet";"Standard";"Afternoon";"Spanish";195;129;45;29;10;95.97230045097672;6;"Comedy"
2682;"13-17";"Female";"USA";"Laptop";"Basic";"Night";"Spanish";104;88;44;62;21;90.8030986433563;4;"Comedy"
2282;"13-17";"Male";"India";"Tablet";"Premium";"Afternoon";"Japanese";222;122;36;37;17;92.07519754412958;5;"Comedy"
2250;"18-24";"Male";"Canada";"Tablet";"Basic";"Afternoon";"Japanese";174;78;43;18;18;94.88514563662046;7;"Comedy"
3009;"18-24";"Non-binary";"Germany";"Laptop";"Premium";"Morning";"German";117;99;32;9;2;87.06305623395768;7;"Comedy"
2445;"18-24";"Male";"Canada";"Laptop";"Standard";"Morning";"English";132;23;42;10;27;90.56802462436632;5;"Comedy"
2206;"13-17";"Non-binary";"USA";"TV";"Premium";"Afternoon";"Japanese";242;44;41;33;14;78.521745773095;5;"Comedy"
3434;"13-17";"Non-binary";"UK";"Tablet";"Standard";"Evening";"Hindi";89;120;39;24;5;79.69141015230186;6;"Comedy"
2334;"13-17";"Non-binary";"Canada";"Mobile";"Standard";"Night";"Hindi";251;42;27;53;23;96.11641342117463;7;"Comedy"
2852;"18-24";"Non-binary";"Canada";"Mobile";"Premium";"Evening";"Spanish";113;57;33;22;27;77.29915938087682;9;"Comedy"
2779;"13-17";"Female";"India";"Laptop";"Standard";"Morning";"French";145;68;57;35;6;84.43926976000535;7;"Comedy"
2667;"18-24";"Male";"Germany";"Laptop";"Premium";"Evening";"Hindi";90;35;37;54;0;86.51319043108462;9;"Comedy"
2567;"13-17";"Male";"Germany";"Laptop";"Premium";"Night";"Hindi";265;57;43;47;16;93.7904249840014;9;"Comedy"
2900;"13-17";"Female";"India";"Tablet";"Basic";"Afternoon";"German";189;56;41;36;23;73.5550136577882;9;"Comedy"
2198;"18-24";"Female";"Canada";"Tablet";"Premium";"Morning";"German";191;84;32;60;24;81.48144299160819;7;"Comedy"
2896;"18-24";"Non-binary";"USA";"TV";"Premium";"Evening";"Hindi";200;82;49;57;2;96.61832687018207;3;"Comedy"
2423;"18-24";"Male";"Australia";"TV";"Basic";"Afternoon";"Hindi";247;85;46;47;3;86.8855342773169;5;"Comedy"
3649;"13-17";"Male";"Canada";"Mobile";"Basic";"Night";"German";209;21;52;41;0;93.75982176890349;5;"Comedy"
2720;"18-24";"Female";"Germany";"Tablet";"Basic";"Afternoon";"Hindi";68;89;35;55;16;80.78472708346537;7;"Comedy"
3363;"18-24";"Female";"UK";"Laptop";"Premium";"Morning";"English";138;66;51;15;24;73.28207577135437;4;"Comedy"
3171;"18-24";"Male";"UK";"TV";"Standard";"Morning";"Japanese";156;16;43;42;9;76.7457205312383;4;"Comedy"
2584;"13-17";"Non-binary";"Australia";"Tablet";"Basic";"Afternoon";"English";214;103;36;33;17;80.7750194346468;4;"Comedy"
2709;"18-24";"Male";"Australia";"TV";"Basic";"Afternoon";"Hindi";227;66;45;46;2;87.51711408156477;6;"Comedy"
2149;"13-17";"Non-binary";"Canada";"Laptop";"Standard";"Morning";"Spanish";196;97;47;4;22;81.58388067095531;6;"Comedy"
3072;"18-24";"Male";"USA";"Mobile";"Basic";"Night";"German";204;21;37;59;16;91.98013296092097;3;"Comedy"
3442;"18-24";"Female";"Canada";"Laptop";"Standard";"Morning";"English";124;83;50;33;27;88.43323077455827;6;"Comedy"
2390;"13-17";"Non-binary";"Australia";"Tablet";"Standard";"Afternoon";"Hindi";150;115;41;36;10;84.67346333510116;4;"Comedy"
2652;"18-24";"Male";"Canada";"Tablet";"Basic";"Afternoon";"Hindi";133;96;54;7;11;79.29613100422014;6;"Comedy"
2715;"13-17";"Non-binary";"Australia";"TV";"Basic";"Evening";"Japanese";68;92;48;48;3;72.4631854141776;7;"Comedy"
2246;"13-17";"Female";"USA";"TV";"Standard";"Morning";"French";186;58;49;58;21;77.46353197392452;7;"Comedy"
2857;"13-17";"Male";"India";"Mobile";"Premium";"Morning";"English";198;97;49;31;15;85.45827740372668;6;"Comedy"
3058;"18-24";"Male";"UK";"Mobile";"Premium";"Afternoon";"French";180;103;43;35;26;74.54476493580624;5;"Comedy"
2729;"18-24";"Male";"Australia";"Laptop";"Premium";"Evening";"Japanese";178;63;47;29;17;91.38868062863035;4;"Comedy"
3478;"13-17";"Non-binary";"Germany";"TV";"Basic";"Evening";"German";61;68;48;58;27;75.63185254110962;8;"Comedy"
3124;"13-17";"Male";"Australia";"TV";"Basic";"Morning";"French";226;69;52;51;22;85.94487728131443;4;"Comedy"
2288;"18-24";"Non-binary";"UK";"Mobile";"Standard";"Evening";"German";89;28;56;42;22;70.94823419046179;9;"Comedy"
2286;"18-24";"Male";"India";"TV";"Premium";"Evening";"English";69;56;52;20;12;99.1098086863723;9;"Comedy"
3450;"13-17";"Female";"India";"Tablet";"Basic";"Morning";"Japanese";52;39;26;54;10;76.4623368717406;4;"Comedy"
3748;"18-24";"Female";"UK";"Tablet";"Premium";"Night";"Spanish";151;88;58;15;21;84.35376259173034;4;"Comedy"
2522;"18-24";"Male";"Australia";"TV";"Premium";"Evening";"Japanese";109;140;53;32;13;99.08009199025979;8;"Comedy"
2629;"13-17";"Female";"India";"TV";"Premium";"Morning";"Spanish";152;128;35;52;8;90.95136381642567;5;"Comedy"
3164;"13-17";"Female";"India";"Laptop";"Premium";"Morning";"Japanese";120;134;46;57;7;90.3221844271545;7;"Comedy"
3381;"18-24";"Female";"Canada";"TV";"Premium";"Night";"German";225;121;33;46;11;94.98263200932938;9;"Comedy"
2444;"18-24";"Male";"Germany";"Laptop";"Basic";"Afternoon";"French";68;69;51;44;9;87.1724841152293;7;"Comedy"
2782;"13-17";"Male";"India";"TV";"Premium";"Morning";"Japanese";145;53;39;40;20;91.85123121364333;7;"Comedy"
2720;"18-24";"Female";"UK";"Tablet";"Basic";"Evening";"Japanese";218;17;27;12;3;80.80533135769004;8;"Comedy"
3076;"13-17";"Female";"Germany";"Mobile";"Basic";"Evening";"French";95;47;49;67;3;96.33500673773925;4;"Comedy"
2723;"13-17";"Female";"Australia";"Laptop";"Standard";"Morning";"French";139;70;33;14;26;71.00732728826054;5;"Comedy"
2897;"18-24";"Male";"Germany";"Tablet";"Standard";"Evening";"Hindi";98;46;39;48;3;84.66930886548488;9;"Comedy"
2864;"18-24";"Male";"Canada";"Mobile";"Premium";"Evening";"German";102;52;32;30;26;77.90401677560163;9;"Comedy"
2340;"18-24";"Female";"Canada";"Tablet";"Premium";"Afternoon";"English";205;56;44;28;14;74.52792158455567;7;"Comedy"
3205;"13-17";"Male";"India";"Tablet";"Basic";"Afternoon";"Japanese";241;145;47;35;13;80.68251383529444;4;"Comedy"
2102;"13-17";"Male";"Canada";"TV";"Basic";"Morning";"Spanish";229;70;27;38;18;91.07420781418723;6;"Comedy"
2781;"13-17";"Non-binary";"Canada";"Mobile";"Premium";"Afternoon";"Spanish";216;136;29;14;7;77.04088239501397;5;"Comedy"
3102;"18-24";"Male";"Australia";"TV";"Premium";"Morning";"Japanese";83;73;42;6;17;91.47202905566188;7;"Comedy"
2189;"13-17";"Male";"USA";"TV";"Basic";"Night";"Spanish";196;103;31;55;10;91.6133146385512;4;"Comedy"
3685;"18-24";"Non-binary";"Germany";"Laptop";"Basic";"Morning";"German";139;90;32;11;20;78.32924159641802;5;"Comedy"
2421;"18-24";"Non-binary";"UK";"Mobile";"Standard";"Evening";"Spanish";102;56;55;34;22;71.73553856488604;8;"Comedy"
3162;"18-24";"Male";"USA";"Tablet";"Basic";"Morning";"English";112;111;47;26;21;87.85282478658846;6;"Comedy"
2182;"18-24";"Non-binary";"USA";"TV";"Premium";"Evening";"Spanish";134;65;50;67;21;90.89762758844364;3;"Comedy"
2542;"13-17";"Non-binary";"Australia";"TV";"Basic";"Morning";"Japanese";78;25;34;42;5;75.92983690135482;7;"Comedy"
2778;"13-17";"Female";"Canada";"Laptop";"Basic";"Evening";"Japanese";194;29;32;40;18;83.07802213997815;8;"Comedy"
2528;"13-17";"Male";"USA";"Mobile";"Basic";"Morning";"English";126;133;46;24;14;74.80103393105854;3;"Comedy"
3404;"13-17";"Male";"USA";"Tablet";"Standard";"Afternoon";"French";64;137;50;35;8;74.41121026375242;9;"Comedy"
2166;"18-24";"Male";"India";"TV";"Basic";"Morning";"French";213;105;32;54;5;97.96347026309593;9;"Comedy"
2870;"13-17";"Non-binary";"India";"Mobile";"Basic";"Morning";"English";196;114;28;26;15;80.7511442637571;4;"Comedy"
2656;"13-17";"Non-binary";"USA";"Mobile";"Basic";"Morning";"French";102;77;49;39;15;84.74039286118665;7;"Comedy"
2723;"13-17";"Male";"Canada";"Laptop";"Premium";"Morning";"German";196;140;42;21;22;92.07253951107184;4;"Comedy"
2305;"13-17";"Non-binary";"Australia";"TV";"Basic";"Morning";"Japanese";70;43;36;24;4;81.64163717105589;5;"Comedy"
2243;"13-17";"Non-binary";"Canada";"Laptop";"Standard";"Morning";"Spanish";245;129;39;3;20;81.95087005250993;7;"Comedy"
2785;"18-24";"Male";"USA";"Tablet";"Premium";"Morning";"English";49;53;46;31;17;87.99890941783435;5;"Comedy"
3805;"13-17";"Male";"India";"Tablet";"Basic";"Afternoon";"English";239;129;48;21;21;87.2538988334835;4;"Comedy"
2578;"13-17";"Non-binary";"USA";"Mobile";"Basic";"Morning";"Spanish";237;103;30;28;15;76.21824639443248;6;"Comedy"
3235;"18-24";"Male";"Canada";"TV";"Premium";"Evening";"English";196;62;54;69;10;93.91641580065838;8;"Comedy"
3358;"13-17";"Non-binary";"India";"Laptop";"Standard";"Morning";"French";87;43;41;20;27;70.95602969110645;5;"Comedy"
2440;"18-24";"Male";"Canada";"Tablet";"Standard";"Morning";"English";174;73;37;39;4;75.9919653416866;5;"Comedy"
2838;"13-17";"Male";"Germany";"Mobile";"Premium";"Morning";"German";244;147;48;53;18;81.94048522111805;9;"Comedy"
3638;"18-24";"Non-binary";"Australia";"Laptop";"Standard";"Evening";"French";215;42;35;48;24;78.06384346489946;4;"Comedy"
3717;"18-24";"Male";"Australia";"TV";"Standard";"Morning";"Hindi";197;78;51;26;9;98.67747680969552;3;"Comedy"
3260;"13-17";"Male";"Australia";"TV";"Standard";"Morning";"Japanese";188;116;48;34;12;74.05500202327012;5;"Comedy"
2522;"18-24";"Male";"Canada";"Laptop";"Basic";"Night";"Japanese";248;26;47;63;12;73.82552701076473;9;"Comedy"
3252;"18-24";"Female";"India";"Laptop";"Basic";"Evening";"French";133;61;36;22;10;83.83301551059814;4;"Comedy"
2896;"18-24";"Non-binary";"Canada";"Tablet";"Basic";"Afternoon";"Japanese";104;91;36;56;3;90.8197255448426;5;"Comedy"
2593;"18-24";"Non-binary";"Germany";"Tablet";"Premium";"Night";"English";190;86;32;48;21;98.74418199875092;3;"Comedy"
3526;"13-17";"Male";"USA";"Mobile";"Basic";"Morning";"Hindi";133;56;47;28;17;85.21097118474438;3;"Comedy"
3194;"13-17";"Female";"UK";"Laptop";"Standard";"Evening";"German";137;83;28;10;24;74.32936233067355;5;"Comedy"
2737;"13-17";"Non-binary";"India";"TV";"Premium";"Morning";"Japanese";144;131;45;19;22;78.64278433193208;7;"Comedy"
2478;"13-17";"Female";"Australia";"Mobile";"Standard";"Morning";"Spanish";185;97;36;29;17;78.5715253115896;4;"Comedy"
2235;"18-24";"Male";"Canada";"Laptop";"Standard";"Night";"German";218;67;38;56;18;86.32747871053856;4;"Comedy"
2695;"13-17";"Female";"India";"Laptop";"Basic";"Night";"Spanish";188;39;25;66;25;81.46068807618421;4;"Comedy"
2126;"18-24";"Non-binary";"Canada";"Tablet";"Premium";"Afternoon";"Spanish";103;107;50;8;4;95.63729078977325;7;"Comedy"
2808;"13-17";"Male";"Australia";"Mobile";"Standard";"Morning";"Hindi";230;71;42;38;3;79.96863330741938;6;"Comedy"
3941;"13-17";"Non-binary";"Canada";"Laptop";"Premium";"Night";"Spanish";176;119;51;60;7;94.78223576596704;8;"Comedy"
2813;"13-17";"Male";"Canada";"Laptop";"Premium";"Evening";"Japanese";153;59;41;20;28;83.44493529442546;5;"Comedy"
2085;"18-24";"Male";"India";"TV";"Basic";"Morning";"Spanish";200;59;29;64;21;94.20811354021892;8;"Comedy"
2220;"13-17";"Male";"Germany";"Tablet";"Basic";"Afternoon";"German";157;45;39;24;18;74.76051760025629;8;"Comedy"
2674;"13-17";"Non-binary";"Australia";"Laptop";"Premium";"Evening";"Japanese";168;102;50;51;17;78.19338320208;6;"Comedy"
2726;"18-24";"Male";"Canada";"Laptop";"Standard";"Morning";"German";182;92;41;34;27;93.01986185618732;4;"Comedy"
2490;"18-24";"Non-binary";"Canada";"TV";"Premium";"Evening";"Japanese";147;49;49;57;15;92.58659618294823;3;"Comedy"
2152;"13-17";"Non-binary";"USA";"Mobile";"Basic";"Morning";"Hindi";109;63;42;35;22;82.18520739261469;6;"Comedy"
3159;"18-24";"Female";"UK";"Tablet";"Premium";"Evening";"Spanish";141;94;27;15;7;82.78427995968873;6;"Comedy"
3083;"13-17";"Male";"Canada";"Laptop";"Premium";"Evening";"Japanese";230;59;54;23;26;80.07120252718605;3;"Comedy"
3817;"13-17";"Female";"Canada";"Tablet";"Basic";"Evening";"Japanese";45;69;25;54;15;76.75075393108818;4;"Comedy"
3364;"13-17";"Non-binary";"Australia";"TV";"Premium";"Afternoon";"Japanese";201;102;55;53;18;82.50960204769221;6;"Comedy"
2864;"13-17";"Female";"UK";"TV";"Basic";"Morning";"Japanese";267;87;44;40;2;76.48340239055115;6;"Comedy"
3149;"18-24";"Male";"UK";"Mobile";"Standard";"Morning";"Hindi";220;113;38;22;6;95.76311678955152;8;"Comedy"
2280;"13-17";"Male";"Australia";"Tablet";"Basic";"Afternoon";"French";210;114;54;35;4;95.25708713058808;5;"Comedy"
2832;"13-17";"Non-binary";"USA";"Mobile";"Premium";"Afternoon";"Spanish";210;129;40;34;2;74.26533424908872;6;"Comedy"
3094;"13-17";"Non-binary";"Australia";"Laptop";"Premium";"Afternoon";"Spanish";239;133;54;50;19;85.94937142205319;5;"Comedy"
3483;"13-17";"Male";"USA";"Laptop";"Standard";"Afternoon";"Spanish";113;15;25;45;23;77.45059207470146;4;"Comedy"
3200;"13-17";"Non-binary";"Canada";"Mobile";"Basic";"Night";"Japanese";200;120;37;35;20;79.06877127021951;5;"Comedy"
2979;"18-24";"Non-binary";"USA";"Mobile";"Basic";"Night";"English";234;131;47;35;18;81.49294814760027;5;"Comedy"
3655;"18-24";"Non-binary";"Canada";"TV";"Standard";"Evening";"Hindi";193;50;31;60;16;94.17404657164225;7;"Comedy"
3873;"13-17";"Non-binary";"Canada";"Laptop";"Premium";"Afternoon";"Hindi";121;28;37;58;11;89.27192213331605;8;"Comedy"
3656;"13-17";"Female";"Australia";"TV";"Premium";"Evening";"Hindi";198;139;50;69;16;96.92725702477756;8;"Comedy"
3097;"18-24";"Female";"Germany";"Tablet";"Standard";"Afternoon";"Hindi";85;70;30;43;9;78.24409269141859;8;"Comedy"
3453;"13-17";"Non-binary";"India";"Tablet";"Standard";"Night";"Spanish";172;56;54;51;27;79.02237010439161;7;"Comedy"
3123;"13-17";"Female";"Germany";"Laptop";"Premium";"Night";"German";179;37;27;55;28;79.44566234134965;5;"Comedy"
2694;"18-24";"Non-binary";"Australia";"TV";"Basic";"Morning";"Japanese";139;65;47;37;2;82.7820142734732;7;"Comedy"
3905;"18-24";"Female";"Australia";"TV";"Standard";"Afternoon";"Hindi";252;135;44;52;21;99.68968718328473;3;"Comedy"
2715;"13-17";"Female";"Canada";"Tablet";"Standard";"Evening";"Spanish";232;126;49;44;18;88.27709366545794;9;"Comedy"
3152;"13-17";"Female";"Germany";"Laptop";"Premium";"Night";"German";233;64;39;67;29;82.03997419555076;3;"Comedy"
3075;"18-24";"Female";"Australia";"TV";"Basic";"Evening";"German";215;115;29;19;19;73.13455666682306;4;"Comedy"
2335;"13-17";"Non-binary";"Germany";"Laptop";"Premium";"Afternoon";"Japanese";177;32;55;48;17;86.56839021127797;5;"Comedy"
2390;"13-17";"Male";"Canada";"Laptop";"Premium";"Morning";"German";163;68;40;33;20;82.32014611923599;4;"Comedy"
3565;"13-17";"Non-binary";"Australia";"TV";"Premium";"Afternoon";"Japanese";157;98;51;53;21;84.00942794711666;5;"Comedy"
2115;"18-24";"Female";"Germany";"Tablet";"Premium";"Night";"German";205;40;29;3;19;78.28257583189666;8;"Comedy"
3383;"18-24";"Male";"Australia";"TV";"Basic";"Evening";"French";146;121;35;17;6;85.54006051978216;7;"Comedy"
2412;"13-17";"Male";"Canada";"TV";"Basic";"Morning";"Spanish";195;107;32;21;9;79.61769210505588;4;"Comedy"
3228;"13-17";"Male";"Canada";"Laptop";"Basic";"Morning";"German";244;40;31;25;7;90.04327804494855;8;"Comedy"
3384;"13-17";"Male";"USA";"TV";"Basic";"Evening";"French";224;64;48;62;21;87.6045443789919;3;"Comedy"
3115;"13-17";"Non-binary";"Australia";"Tablet";"Basic";"Afternoon";"English";195;119;34;35;15;78.50429639977797;5;"Comedy"
3698;"13-17";"Non-binary";"UK";"Tablet";"Premium";"Afternoon";"Japanese";201;32;52;41;23;83.20836501184533;7;"Comedy"
2289;"13-17";"Male";"Germany";"Laptop";"Premium";"Night";"Hindi";191;87;46;27;7;85.77611800154013;8;"Comedy"
2221;"13-17";"Male";"Canada";"Laptop";"Premium";"Morning";"German";121;134;39;25;23;96.9071296813767;5;"Comedy"
2362;"18-24";"Male";"Germany";"Laptop";"Premium";"Afternoon";"French";108;60;37;33;14;86.71887071659745;8;"Comedy"
3383;"13-17";"Non-binary";"Australia";"TV";"Premium";"Afternoon";"English";219;106;54;54;9;80.34804494385891;5;"Comedy"
3565;"13-17";"Non-binary";"Canada";"Mobile";"Standard";"Night";"Hindi";218;21;28;54;9;94.53262913878433;7;"Comedy"
2673;"13-17";"Male";"Canada";"Laptop";"Premium";"Night";"Hindi";160;75;43;55;17;81.14535787980599;6;"Comedy"
3247;"13-17";"Male";"Australia";"TV";"Basic";"Afternoon";"French";148;104;36;28;4;88.08274865676769;7;"Comedy"
3103;"18-24";"Male";"Australia";"TV";"Basic";"Afternoon";"French";202;69;32;61;2;93.40500352111314;8;"Comedy"
2631;"13-17";"Female";"USA";"TV";"Standard";"Morning";"French";89;122;54;70;21;76.64887921732736;7;"Comedy"
3462;"18-24";"Male";"Germany";"TV";"Premium";"Afternoon";"English";55;142;44;41;18;84.2467271419321;4;"Comedy"
3258;"18-24";"Female";"India";"Laptop";"Premium";"Evening";"Japanese";243;107;36;3;0;93.85592705062294;5;"Comedy"
2693;"13-17";"Female";"USA";"TV";"Basic";"Evening";"French";186;82;37;4;15;88.4821562921298;7;"Comedy"
3381;"13-17";"Non-binary";"Germany";"Tablet";"Standard";"Evening";"English";127;130;40;37;27;75.32814340243507;5;"Comedy"
3464;"18-24";"Non-binary";"Canada";"TV";"Standard";"Evening";"Spanish";179;100;31;47;16;79.11079254771627;6;"Comedy"
3785;"13-17";"Male";"UK";"TV";"Premium";"Afternoon";"Japanese";201;37;52;42;24;89.01705190121788;7;"Comedy"
2864;"18-24";"Female";"Australia";"Mobile";"Basic";"Morning";"German";80;107;57;15;6;77.24622269715275;9;"Comedy"
2255;"18-24";"Non-binary";"Canada";"Laptop";"Standard";"Evening";"French";108;133;37;11;4;88.8751639793953;5;"Comedy"
3620;"18-24";"Female";"India";"Mobile";"Basic";"Afternoon";"English";103;111;38;10;11;77.96473355134455;9;"Comedy"
3064;"18-24";"Non-binary";"Australia";"Laptop";"Standard";"Evening";"Spanish";246;20;36;12;15;88.60835808368176;4;"Comedy"
2095;"18-24";"Non-binary";"Canada";"Tablet";"Premium";"Night";"English";148;111;47;10;3;91.33512526114146;6;"Comedy"
3165;"13-17";"Non-binary";"Germany";"Mobile";"Standard";"Evening";"French";73;38;52;66;15;95.1584272384102;7;"Comedy"
2247;"18-24";"Non-binary";"Germany";"Laptop";"Premium";"Afternoon";"English";173;109;58;60;12;91.03151497385069;3;"Comedy"
3706;"13-17";"Female";"UK";"Tablet";"Standard";"Evening";"Spanish";202;133;52;28;28;95.86920961165815;9;"Comedy"
2738;"18-24";"Female";"USA";"TV";"Standard";"Morning";"French";96;121;35;30;2;89.3149683817841;5;"Comedy"
2152;"13-17";"Male";"USA";"TV";"Basic";"Afternoon";"French";199;110;29;51;7;92.48154543426489;4;"Comedy"
2714;"13-17";"Non-binary";"Germany";"Mobile";"Basic";"Morning";"French";74;117;51;56;5;94.2036235561108;9;"Comedy"
3299;"13-17";"Non-binary";"USA";"TV";"Premium";"Afternoon";"Japanese";137;36;56;36;13;78.02189979282123;4;"Comedy"
2406;"13-17";"Non-binary";"India";"TV";"Premium";"Morning";"Japanese";148;56;32;29;13;90.28959865077029;6;"Comedy"
2883;"18-24";"Male";"UK";"Tablet";"Premium";"Evening";"Japanese";220;33;33;33;20;94.53387310544635;9;"Comedy"
3591;"18-24";"Female";"India";"TV";"Basic";"Morning";"Hindi";198;71;54;27;7;99.11463388407209;3;"Comedy"
